Round,Tick,Player,PlayerPosition,Velocity
16,213666,Snax g2a.com,"""-504.5410461425781,882.0237426757812,16.03125""","""-181.47056579589844,-164.82435607910156,0"""
16,213669,twist,"""-3144.14794921875,-487.418701171875,32.03125""","""-236.91458129882812,79.8215560913086,0"""
16,213677,dennis,"""-1270.8341064453125,-806.6203002929688,-47.9780387878418""","""237.64218139648438,-19.14702796936035,0"""
16,213679,olofmeister,"""-1337.212158203125,-812.003173828125,-33.826255798339844""","""246.53639221191406,41.47052001953125,0"""
16,213682,Lekr0,"""-1163.724365234375,-814.158203125,-79.47503662109375""","""236.87493896484375,-66.75672912597656,0"""
16,213684,Lekr0,"""-1160.046630859375,-815.2686767578125,-77.6137924194336""","""235.37684631347656,-71.07183074951172,292.6183776855469"""
16,213690,neo g2a.com,"""-589.4154052734375,809.0385131835938,16.03125""","""-130.6901397705078,-198.56483459472656,0"""
16,213692,byali g2a.com,"""-442.9661560058594,926.2721557617188,16.03125""","""-223.0303955078125,-53.00982666015625,0"""
16,213704,Snax g2a.com,"""-566.2486572265625,842.7367553710938,16.03125""","""-187.7986297607422,-152.83470153808594,0"""
16,213707,twist,"""-3198.755859375,-444.0345458984375,32.03125""","""-139.779541015625,200.96339416503906,0"""
16,213713,TaZ g2a.com,"""-400.45233154296875,964.2778930664062,16.03125""","""-273.36260986328125,25.49419403076172,0"""
16,213715,dennis,"""-1197.2869873046875,-807.1677856445312,-70.899169921875""","""245.8224334716797,-6.401830196380615,0"""
16,213718,olofmeister,"""-1263.3818359375,-805.1406860351562,-50.14373779296875""","""249.97084045410156,3.818103075027466,0"""
16,213729,neo g2a.com,"""-609.0612182617188,741.0853271484375,16.03125""","""-27.266887664794922,-243.4779815673828,0"""
16,213730,byali g2a.com,"""-502.461181640625,891.5833129882812,16.03125""","""-183.2021484375,-162.04092407226562,0"""
16,213742,Snax g2a.com,"""-611.5255737304688,785.2971801757812,16.03125""","""-131.4336395263672,-212.66217041015625,0"""
16,213745,twist,"""-3226.721923828125,-376.2494201660156,12.159643173217773""","""-37.89775466918945,247.11083984375,0"""
16,213753,dennis,"""-1131.3553466796875,-834.3025512695312,-88.75352478027344""","""206.43490600585938,-141.01287841796875,0"""
16,213756,olofmeister,"""-1189.3056640625,-809.1080322265625,-73.1284408569336""","""248.87152099609375,-23.72688102722168,0"""
16,213765,TaZ g2a.com,"""-471.6751403808594,924.9197998046875,16.03125""","""-193.8096923828125,-148.2578125,0"""
16,213767,neo g2a.com,"""-612.6204223632812,668.4638061523438,16.03125""","""-3.6541807651519775,-244.97276306152344,0"""
16,213769,byali g2a.com,"""-557.969970703125,841.6761474609375,16.03125""","""-184.39486694335938,-161.31813049316406,0"""
16,213780,Snax g2a.com,"""-652.4329223632812,725.1644897460938,16.03125""","""-182.33299255371094,-155.9501953125,0"""
16,213783,twist,"""-3220.2744140625,-302.9679260253906,-9.59510326385498""","""75.95796203613281,238.18141174316406,0"""
16,213787,pashaBiceps g2a.com,"""-394.2651672363281,953.925048828125,16.03125""","""-240.2108154296875,-84.15888214111328,0"""
16,213791,dennis,"""-1073.9146728515625,-881.2232666015625,-108.9771499633789""","""185.84429931640625,-167.2180938720703,0"""
16,213794,olofmeister,"""-1121.6392822265625,-829.5657958984375,-90.3407211303711""","""189.00462341308594,-143.9951934814453,0"""
16,213796,Lekr0,"""-983.228759765625,-947.3463745117188,-123.96875""","""123.72177124023438,-103.06344604492188,0"""
16,213803,TaZ g2a.com,"""-529.0341796875,878.0970458984375,16.03125""","""-188.50228881835938,-164.2159881591797,0"""
16,213804,neo g2a.com,"""-612.8334350585938,595.7305297851562,16.03125""","""0.9347435235977173,-244.9982147216797,0"""
16,213806,byali g2a.com,"""-598.6451416015625,786.9495849609375,16.03125""","""-132.58404541015625,-196.9728546142578,0"""
16,213818,Snax g2a.com,"""-713.6441040039062,685.4224853515625,16.03125""","""-184.1786346435547,-154.9654998779297,0"""
16,213821,twist,"""-3186.880859375,-236.8881072998047,-29.96875""","""132.28619384765625,212.1328887939453,0"""
16,213829,dennis,"""-1012.7481689453125,-917.2890014648438,-123.22199249267578""","""236.89462280273438,-54.448944091796875,0"""
16,213832,olofmeister,"""-1072.137451171875,-883.306396484375,-109.52715301513672""","""151.68319702148438,-198.72647094726562,0"""
16,213840,pashaBiceps g2a.com,"""-468.73602294921875,932.2600708007812,16.03125""","""-221.2705078125,-78.08604431152344,0"""
16,213841,TaZ g2a.com,"""-581.6644287109375,825.852783203125,16.03125""","""-164.5358428955078,-188.22312927246094,0"""
16,213843,neo g2a.com,"""-612.376708984375,522.997802734375,0.03125""","""1.8800307512283325,-244.99278259277344,0"""
16,213844,byali g2a.com,"""-643.8922119140625,733.34130859375,16.03125""","""-196.23410034179688,-143.75299072265625,0"""
16,213848,Lekr0,"""-928.5338745117188,-1007.994873046875,-124.70206451416016""","""173.51487731933594,0,0"""
16,213856,Snax g2a.com,"""-765.3270263671875,635.4251708984375,16.03125""","""-142.07444763183594,-193.76828002929688,0"""
16,213859,twist,"""-3143.1787109375,-177.05099487304688,-29.96875""","""168.2871551513672,184.87680053710938,0"""
16,213867,dennis,"""-946.2598266601562,-928.3237915039062,-124.14811706542969""","""226.1284942626953,21.159719467163086,0"""
16,213869,olofmeister,"""-1018.3236083984375,-928.5313110351562,-123.69772338867188""","""225.31393432617188,-80.1756362915039,0"""
16,213878,pashaBiceps g2a.com,"""-526.6817626953125,896.9920654296875,16.03125""","""-213.90533447265625,-121.08638763427734,0"""
16,213879,TaZ g2a.com,"""-627.1390380859375,767.23779296875,16.03125""","""-144.25274658203125,-204.18409729003906,0"""
16,213881,neo g2a.com,"""-611.6810302734375,450.26690673828125,-0.96875""","""3.5871996879577637,-244.97373962402344,0"""
16,213882,byali g2a.com,"""-704.9570922851562,694.8010864257812,16.03125""","""-197.2035675048828,-136.78724670410156,0"""
16,213894,Snax g2a.com,"""-811.0787353515625,579.5064086914062,16.03125""","""-117.6832504272461,-213.14434814453125,0"""
16,213897,twist,"""-3087.744140625,-130.59397888183594,-29.96875""","""217.05288696289062,84.22769927978516,0"""
16,213905,dennis,"""-873.8302612304688,-924.0975341796875,-126.41155242919922""","""249.7798309326172,10.489676475524902,0"""
16,213908,olofmeister,"""-946.0477294921875,-935.8822631835938,-124.15474700927734""","""249.43148803710938,16.85015106201172,0"""
16,213916,pashaBiceps g2a.com,"""-579.1629028320312,848.1685791015625,16.03125""","""-137.3365020751953,-208.25840759277344,0"""
16,213917,TaZ g2a.com,"""-669.1367797851562,707.8696899414062,16.03125""","""-147.93226623535156,-188.9868927001953,0"""
16,213919,neo g2a.com,"""-610.2459716796875,375.6324462890625,-0.96875""","""5.335867881774902,-244.94187927246094,0"""
16,213920,byali g2a.com,"""-756.8143310546875,644.0938110351562,16.03125""","""-159.93612670898438,-192.14691162109375,0"""
16,213928,byali g2a.com,"""-766.6376342773438,631.9435424804688,18.341745376586914""","""-155.16864013671875,-196.01705932617188,292.6183776855469"""
16,213932,Snax g2a.com,"""-851.8937377929688,519.0841674804688,-0.96875""","""-123.02439880371094,-210.8957061767578,0"""
16,213935,twist,"""-3016.989501953125,-125.19637298583984,-27.96875""","""245.6154327392578,0.46070432662963867,0"""
16,213943,dennis,"""-806.3231811523438,-911.8873291015625,-127.6493911743164""","""237.92698669433594,2.800788164138794,0"""
16,213946,olofmeister,"""-872.634765625,-925.2490234375,-126.44891357421875""","""245.70559692382812,46.138519287109375,0"""
16,213953,pashaBiceps g2a.com,"""-614.4141845703125,782.9158325195312,16.03125""","""-108.12317657470703,-225.40936279296875,0"""
16,213955,TaZ g2a.com,"""-716.1137084960938,654.3276977539062,16.03125""","""-163.80746459960938,-175.4055633544922,0"""
16,213957,neo g2a.com,"""-608.5885009765625,302.9170227050781,-0.96875""","""5.661234378814697,-244.93455505371094,0"""
16,213970,Snax g2a.com,"""-890.6715087890625,457.75054931640625,-0.96875""","""-105.74372863769531,-219.1596221923828,0"""
16,213973,twist,"""-2945.666259765625,-108.08953094482422,-54.851539611816406""","""234.96263122558594,85.39653015136719,0"""
16,213981,dennis,"""-754.9014282226562,-903.431640625,-127.07147979736328""","""184.72412109375,-78.40071868896484,0"""
16,213984,olofmeister,"""-805.743896484375,-900.4674072265625,-127.32987976074219""","""194.1456756591797,138.91854858398438,0"""
16,213992,pashaBiceps g2a.com,"""-655.05224609375,724.28857421875,16.03125""","""-191.83042907714844,-146.37576293945312,0"""
16,213994,TaZ g2a.com,"""-767.9083251953125,600.1192626953125,16.03125""","""-173.8081512451172,-179.6962127685547,0"""
16,213995,neo g2a.com,"""-616.5150756835938,232.68678283691406,-0.96875""","""-38.988677978515625,-233.53977966308594,0"""
16,214001,twist,"""-2894.33251953125,-89.71672821044922,-82.14518737792969""","""226.23712158203125,95.080810546875,286.3683776855469"""
16,214008,Snax g2a.com,"""-922.06591796875,392.5430908203125,0.03125""","""-67.67115783691406,-237.58160400390625,0"""
16,214021,olofmeister,"""-738.6673583984375,-872.205322265625,-125.79029846191406""","""241.61959838867188,64.18699645996094,0"""
16,214029,pashaBiceps g2a.com,"""-703.049560546875,670.5010986328125,16.03125""","""-174.15870666503906,-170.00125122070312,0"""
16,214031,dennis,"""-670.1709594726562,-935.4406127929688,-126.70529174804688""","""241.1672821044922,-65.8660888671875,0"""
16,214031,TaZ g2a.com,"""-818.2044677734375,548.2289428710938,16.03125""","""-172.9759063720703,-180.4974822998047,0"""
16,214031,byali g2a.com,"""-890.7698364257812,475.13104248046875,-0.96875""","""-108.6758041381836,-138.14620971679688,0"""
16,214032,neo g2a.com,"""-620.3848266601562,163.32720947265625,-0.96875""","""-28.539690017700195,-237.58529663085938,0"""
16,214046,Snax g2a.com,"""-938.6148071289062,323.1855773925781,0.03125""","""-34.02202606201172,-238.94024658203125,0"""
16,214059,olofmeister,"""-677.8709716796875,-887.4873657226562,-124.4649658203125""","""189.470703125,-76.52056121826172,0"""
16,214067,TaZ g2a.com,"""-862.7262573242188,493.9776916503906,1.341745138168335""","""-134.66180419921875,-210.63287353515625,292.6183776855469"""
16,214068,pashaBiceps g2a.com,"""-759.5077514648438,624.7550659179688,16.03125""","""-179.922607421875,-166.01678466796875,0"""
16,214069,dennis,"""-598.369384765625,-954.221923828125,-125.547607421875""","""240.91043090820312,-66.79944610595703,0"""
16,214069,byali g2a.com,"""-916.7139892578125,421.10162353515625,0.03125""","""-76.21359252929688,-212.31393432617188,0"""
16,214071,neo g2a.com,"""-616.63427734375,89.28812408447266,-0.96875""","""43.64990234375,-241.08026123046875,0"""
16,214084,Snax g2a.com,"""-947.9349365234375,251.27015686035156,0.03125""","""-6.58788537979126,-243.4591827392578,0"""
16,214098,byali g2a.com,"""-921.5731811523438,368.4293212890625,2.341745138168335""","""7.716085433959961,-244.2844696044922,292.6183776855469"""
16,214106,pashaBiceps g2a.com,"""-809.4699096679688,573.4518432617188,16.03125""","""-130.76272583007812,-201.24887084960938,0"""
16,214107,dennis,"""-527.36474609375,-975.8115234375,-125.96646881103516""","""238.1161651611328,-76.16226196289062,0"""
16,214109,neo g2a.com,"""-593.0465087890625,22.736675262451172,0.03125""","""101.73767852783203,-221.62632751464844,0"""
16,214110,olofmeister,"""-595.5108642578125,-889.1129150390625,-118.60009765625""","""186.01309204101562,-87.099609375,0"""
16,214131,twist,"""-2690.475830078125,83.80535125732422,-203.64503479003906""","""404.0543212890625,143.7380828857422,0"""
16,214140,olofmeister,"""-554.7994384765625,-922.3712158203125,-118.05474090576172""","""170.82122802734375,-170.9160614013672,292.6183776855469"""
16,214144,pashaBiceps g2a.com,"""-843.0863037109375,510.68341064453125,-0.96875""","""-103.06664276123047,-216.74241638183594,0"""
16,214145,dennis,"""-456.83843994140625,-998.9281005859375,-126.20111083984375""","""237.21255493164062,-78.93158721923828,0"""
16,214146,neo g2a.com,"""-573.2454223632812,-46.779014587402344,0.03125""","""40.71446990966797,-237.77230834960938,0"""
16,214162,TaZ g2a.com,"""-962.3344116210938,338.1217956542969,0.03125""","""-91.42534637451172,-150.07113647460938,0"""
16,214182,pashaBiceps g2a.com,"""-881.6132202148438,451.1524658203125,-0.96875""","""-136.61358642578125,-197.32391357421875,0"""
16,214183,dennis,"""-386.4548645019531,-1022.4776000976562,-127.85865783691406""","""237.0067138671875,-79.54753112792969,0"""
16,214185,neo g2a.com,"""-567.3699340820312,-114.49805450439453,-33.40614700317383""","""76.00434875488281,-134.29913330078125,0"""
16,214187,twist,"""-2613.6416015625,90.28684997558594,-223.96875""","""199.88125610351562,-43.77849197387695,0"""
16,214221,dennis,"""-316.10162353515625,-1046.1175537109375,-124.59017181396484""","""236.9639129638672,-79.67484283447266,0"""
16,214236,olofmeister,"""-466.9001159667969,-968.2488403320312,-121.30824279785156""","""-34.31501388549805,153.0279083251953,0"""
16,214245,neo g2a.com,"""-479.97564697265625,-130.98202514648438,-33.03120422363281""","""237.85806274414062,-26.977710723876953,0"""
16,214259,dennis,"""-245.7247314453125,-1069.675048828125,-122.76188659667969""","""237.35409545898438,-78.5049819946289,0"""
16,214283,neo g2a.com,"""-413.8222961425781,-113.95310974121094,-33.31251525878906""","""204.20571899414062,121.4921646118164,0"""
16,214286,olofmeister,"""-472.19171142578125,-886.3314819335938,-109.8348617553711""","""37.5725212097168,238.56387329101562,0"""
16,214297,dennis,"""-175.32049560546875,-1093.162109375,-122.73185729980469""","""237.03628540039062,-79.45944213867188,0"""
16,214315,twist,"""-2675.4541015625,103.40414428710938,-213.65965270996094""","""-224.3471221923828,-35.50684356689453,0"""
16,214320,olofmeister,"""-438.877685546875,-835.2033081054688,-101.23750305175781""","""181.63063049316406,155.7379150390625,292.6183776855469"""
16,214335,dennis,"""-105.60594940185547,-1117.452392578125,-126.57696533203125""","""210.87242126464844,-113.68883514404297,0"""
16,214342,neo g2a.com,"""-415.0755615234375,-97.05741119384766,-32.67945098876953""","""-92.70661926269531,-147.1440887451172,0"""
16,214353,twist,"""-2740.934814453125,81.11682891845703,-170.00592041015625""","""-212.0048828125,-116.57769012451172,0"""
16,214373,dennis,"""-46.90260696411133,-1158.1131591796875,-127.31787872314453""","""222.7459259033203,-112.92192840576172,0"""
16,214383,twist,"""-2790.088623046875,51.63923645019531,-157.6582489013672""","""-199.7490692138672,-136.95094299316406,292.6183776855469"""
16,214392,olofmeister,"""-364.0999450683594,-749.0939331054688,-61.96875""","""5.133522033691406,160.95416259765625,0"""
16,214411,dennis,"""11.141253471374512,-1201.360107421875,-126.59039306640625""","""215.4547119140625,-123.8683090209961,0"""
16,214434,neo g2a.com,"""-343.63885498046875,-115.20680236816406,-31.96875""","""188.52938842773438,-29.488935470581055,0"""
16,214449,dennis,"""68.52684783935547,-1245.6290283203125,-123.55520629882812""","""205.67298889160156,-135.32998657226562,0"""
16,214451,twist,"""-2829.520751953125,-11.531229972839355,-112.27495574951172""","""-51.35005187988281,-144.49197387695312,0"""
16,214487,dennis,"""130.97003173828125,-1283.303466796875,-111.84925842285156""","""198.18492126464844,-141.53565979003906,0"""
16,214501,twist,"""-2878.0390625,-78.73828125,-95.96875""","""-160.92843627929688,-186.96658325195312,0"""
16,214507,twist,"""-2885.6328125,-87.59846496582031,-93.65825653076172""","""-162.49642944335938,-189.98660278320312,292.6183776855469"""
16,214519,dennis,"""186.2117919921875,-1310.967529296875,-102.5282974243164""","""217.6321563720703,-112.05614471435547,292.6183776855469"""
16,214555,twist,"""-2969.900146484375,-125.23302459716797,-38.69561767578125""","""-228.93222045898438,-20.73250961303711,0"""
16,214593,twist,"""-3040.544677734375,-128.28065490722656,-27.96875""","""-239.60511779785156,-13.761922836303711,0"""
16,214602,dennis,"""326.96270751953125,-1383.4422607421875,-79.96875""","""170.22731018066406,-87.6479721069336,0"""
16,214631,twist,"""-3105.892578125,-146.6473846435547,-29.96875""","""-205.6583709716797,-100.97667694091797,0"""
16,214669,twist,"""-3163.928955078125,-184.02264404296875,-29.96875""","""-173.7168731689453,-165.5972442626953,0"""
16,214707,twist,"""-3210.400390625,-236.59561157226562,-29.96875""","""-104.51559448242188,-203.87649536132812,0"""
16,214745,twist,"""-3227.4013671875,-304.29302978515625,-8.13310432434082""","""-30.56633186340332,-238.0455780029297,0"""
16,214783,twist,"""-3217.52783203125,-370.5674133300781,9.318629264831543""","""109.83695220947266,-202.30047607421875,0"""
16,214821,twist,"""-3175.4208984375,-427.1473083496094,32.03125""","""153.27940368652344,-184.67654418945312,0"""
16,214852,Snax g2a.com,"""-838.4239501953125,-254.772216796875,141.49732971191406""","""103.78439331054688,-205.5048370361328,0"""
16,214854,Snax g2a.com,"""-836.854248046875,-258.0133056640625,144.1921844482422""","""100.45808410644531,-207.43023681640625,292.6183776855469"""
16,214859,twist,"""-3154.97998046875,-488.9119567871094,32.03125""","""63.66610336303711,-209.64561462402344,0"""
